row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  12  2314.62  48.6254  99.4608  4235.95  379.052  69.1241  287.929  211955  39567.4  48.3847  8.88811  10.4344  69.988  35.4565  10.3376  27.4927  3462.72  3435.63  1.6432
0  13  1861.25  52.2304  70.3935  3679.05  533.571  62.1628  293.603  203469  38546  43.2723  8.99322  9.46518  65.3586  35.8659  10.4031  26.9515  3395.48  3369.44  1.80365
0  14  1422.72  32.0311  60.7892  3346.91  477.138  57.2413  250.516  186000  35662.6  37.8569  8.38504  8.96458  61.6582  32.9592  9.64866  23.8163  3238.95  3214.24  1.64154
0  15  1088.41  40.5431  59.3746  2768.97  399.017  53.5557  231.407  169814  37071.4  33.1689  8.58231  8.75553  57.3106  31.7822  9.92061  24.2644  3128.37  3105.84  1.67039
0  16  969.43  30.7181  50.2476  2800.56  450.092  51.8014  175.007  141576  40222.5  31.32  8.22028  8.75689  56.5523  30.187  9.82204  21.3738  2922.13  2903.62  1.36889
0  17  845.341  39.8304  60.9964  2700.69  561.094  58.6977  201.235  142486  32063.1  29.4095  8.16866  8.73759  55.7239  31.866  9.40709  21.8049  2873.44  2853.1  1.51363
0  18  1527.78  30.8212  55.6628  2909.34  473.658  59.9338  203.154  138264  38481.6  39.2459  8.29603  8.81698  58.21  30.9538  9.99897  23.1019  2892.34  2874.33  1.54851
0  19  1851.11  24.9411  87.1569  3896.83  500.452  64.6255  290.756  157855  24341  43.1941  8.29597  10.0669  66.5142  32.0194  10.2117  26.1168  2940.36  2916.54  1.64802
0  20  2466.08  52.9654  102.055  6496.23  498.593  85.4428  360.158  169217  26654  49.8551  8.82294  10.555  85.2945  35.6015  11.4984  30.0187  3048.7  3023.94  1.52351
0  21  2555.63  55.4739  229.734  9198.9  808.253  53.2726  454.732  157388  41305.1  50.6949  9.31003  15.6243  99.9019  39.0816  10.8467  32.4345  3056.2  3035.87  1.73748
0  22  2157.67  49.6342  265.175  9173.24  887.637  77.8065  467.683  134178  48272.8  46.5806  8.42937  16.4499  99.4279  38.8566  10.4086  31.0626  2924.76  2909.09  1.67814
0  23  1371.7  40.924  362.122  6930.82  841.363  63.0706  363.408  92339.2  46785.1  37.2699  8.42316  19.2766  86.3234  34.8214  9.73468  27.2225  2548.25  2538.93  1.46682
0  24  2493.78  48.8198  145.968  5097.21  495.52  59.1442  318.64  131949  43848.4  50.139  8.93015  12.2588  74.9767  31.4191  10.3384  26.7425  2883.13  2866.78  1.64425
0  25  2289.58  47.5679  164.114  8729.68  855.356  55.5213  434.659  158144  27446  48.0132  8.78323  13.3366  97.3858  38.8763  10.4955  31.2557  2967.1  2943.82  1.56391
0  26  2516.23  38.98  178.206  10324.7  849.965  84.6223  457.669  158169  31946.3  50.3401  8.84983  14.0379  105.667  39.6566  10.7317  32.1232  3001.09  2978.65  1.65929
0  27  2423.02  60.6911  234.41  10223.2  1035.4  67.7553  419.375  150984  38296.8  49.5082  9.37813  15.8429  104.81  41.4344  11.3942  31.7789  2994.07  2973.52  1.56494
0  28  2498.26  55.2162  283.665  11020.1  983.028  87.6951  491.107  166017  24598.6  50.1789  9.05405  17.1873  108.965  41.1679  10.4694  33.1043  2995.33  2970.8  1.65301
0  29  2274  40.7416  357.385  11334.9  1137.04  79.6205  378.92  159000  28280.2  47.7966  8.69991  19.3299  110.499  42.3011  11.1374  32.5165  2966.71  2944.47  1.67214
0  30  2366.4  54.5682  432.903  11555.9  971.19  68.1904  478.721  162285  28536.2  48.8114  9.43873  21.2621  111.059  40.2859  11.2473  32.6993  2989.59  2965.99  1.70037
0  31  2253.55  64.1644  559.319  12235.5  965.02  111.876  515.378  156329  28788.2  47.6396  9.61626  24.0551  114.445  40.6655  12.1683  33.3401  2938.04  2915.28  1.62819
0  32  2484.46  66.7044  700.703  12082.4  976.65  87.3029  417.725  154653  32058  50.1317  9.96288  26.7332  113.867  40.9224  11.2811  32.576  2954.91  2933.28  1.85249
0  33  2405.67  61.4257  837.07  12039.5  918.777  70.3513  477.738  153678  31586  49.2739  9.8114  29.2004  113.841  40.757  10.4243  33.7636  2940.66  2918.78  1.54994
0  34  2383.43  50.8912  598.445  10509.3  713.12  57.4507  263.131  146824  36120.7  49.0524  9.34424  24.9515  106.408  37.5389  10.7966  29.4045  2895.86  2875.86  1.59905
0  35  1992.83  44.4314  390.113  10132.2  843.124  66.0372  318.246  146112  28979.4  44.7852  8.66547  19.9105  104.066  37.8222  10.7586  29.2458  2841.98  2820.33  1.54896
0  36  3031.42  44.7849  231.559  8544.98  818.557  67.2633  263.64  170290  22772.2  55.1984  8.75552  15.5677  96.0529  37.5554  10.3154  27.4841  2989.64  2964.03  1.92839
0  37  3848.8  57.6875  199.01  5481.74  471.952  58.6892  337.076  197844  22134.9  62.1301  9.21931  14.5591  78.1619  33.9792  9.70427  28.149  3192.84  3163.6  1.77204
0  38  3067.76  59.9832  166.687  7966.63  574.38  67.2455  316.251  179448  19940.3  55.4933  9.19766  13.0688  93.0881  35.4574  9.57606  28.2558  3026.29  2998.5  1.69719
0  39  2801.96  40.5122  258.826  8436.42  719.885  58.9172  255.104  168288  25968.3  53.0698  8.42619  16.3533  95.3124  35.687  9.79924  26.9032  2967.63  2942.31  1.73288
0  40  3518.27  66.9355  476.189  9771.76  808.359  61.0822  260.846  181723  21671.3  59.5118  9.74323  22.0518  102.012  37.5156  10.0349  26.8135  3053.85  3026.05  1.89875
0  41  3783.95  77.8323  506.146  10279.3  855.796  66.3256  317.539  213687  6326.3  61.7098  10.1076  22.8606  105.211  40.0048  10.5463  29.8388  3188.25  3153.93  1.6255
0  42  2860.51  51.0629  582  12131  1168.19  87.2966  444.994  191217  26827.2  53.7103  8.96719  24.3916  113.871  43.2559  10.6092  32.3121  3173.54  3146.5  1.69213
0  43  1846.58  43.6082  330.759  7262.79  950.547  55.8645  375.53  167940  34536.1  43.1559  8.70714  18.6579  88.3942  38.4671  9.89713  28.1308  3074.9  3051.96  1.47692
0  44  2685.62  52.8001  61.2455  360.44  300.168  51.7797  222.173  149176  41496.6  51.9846  8.62415  8.52288  23.2904  25.0229  9.30291  19.0669  2983.79  2964.48  2.10663
0  45  3759.67  44.3525  58.0916  239.096  216.083  64.5273  219.655  185872  22403.1  61.5168  8.73449  8.78386  21.9201  23.3496  10.0149  20.3527  3122.94  3093.19  1.93307
0  46  4498.12  58.6744  60.7781  240.458  190.971  65.8727  170.519  242734  8333.72  67.3369  9.49341  8.92314  22.9968  27.0686  9.82579  19.2464  3424.29  3388.28  2.27471
0  47  5015.69  63.7885  80.4354  488.404  221.232  62.8181  250.435  279159  1132.8  71.0191  9.63668  9.8418  28.9603  27.2588  10.2306  22.7705  3638.25  3595.01  2.22862
0  48  5589.83  83.2854  76.0865  707.391  370.669  65.7787  216.066  300250  877.306  75.5667  11.8525  10.1501  32.4024  30.198  9.77303  21.4334  3757  3712.47  2.76518
0  49  5789.58  79.8654  134.509  1143.62  317.223  65.2851  296.365  316076  22.1099  76.2979  10.5512  11.957  40.2456  32.192  10.137  25.7043  3855.91  3806.41  2.35244
0  50  5137.43  85.792  150.581  3583.86  464.412  71.8705  294.743  312274  1100.79  71.8518  10.6353  12.4961  64.9598  36.5881  10.5332  27.0182  3863.5  3819.29  2.15704
0  51  4189.18  55.9111  147.999  6517.86  749.414  100.49  402.977  302352  167.46  65.06  9.73171  12.8896  85.8963  40.9058  10.9392  31.5088  3769.92  3726.87  2.16375
0  52  2770.09  56.7112  1059.98  18595.7  1606.34  73.2722  425.047  235097  17674.5  52.8017  9.55254  33.1552  141.217  52.3348  10.8868  36.6691  3435.01  3402.06  1.88301
0  53  1871.27  63.2646  848.995  16784.3  1547.72  64.8209  424.809  224522  18875.2  43.4687  9.41002  29.3354  133.687  49.2925  11.6974  35.1431  3379.17  3347.41  1.88547
0  54  1649.58  54.7769  701.562  15549.9  1337.24  64.8098  521.017  207479  26635.3  40.9054  9.35012  27.2465  129.029  46.5867  12.3968  36.8767  3296.7  3268.37  1.88204
0  55  1629.22  52.0334  783.923  15950.2  1345.61  94.1855  613.163  208849  28338.7  40.8134  9.90327  29.0643  130.449  46.8096  13.5514  37.7617  3337.94  3309.63  1.85703
0  56  1577.9  55.2312  820.066  15744.9  1217.21  64.2191  595.364  201631  28243.7  40.0159  9.6665  29.5966  129.639  44.5235  11.9746  37.4498  3281.54  3254.06  1.97288
0  57  1521.67  73.4514  853.566  16096.3  1272.78  65.0807  635.08  202912  24507.8  39.5774  10.8954  30.0374  131.209  45.4784  11.7956  38.4214  3263.82  3235.59  1.97715
0  58  1587.77  51.9918  941.535  16146.1  1113.74  83.9186  527.733  200943  24111.9  40.0941  9.56169  31.3526  132.112  47.4096  13.1585  37.9763  3258.94  3230.27  1.6452
0  59  1612.41  62.7034  924.255  16411.3  1247.63  125.354  679.016  212170  21421.8  40.4903  10.2276  31.1161  132.56  46.6395  13.2859  39.129  3318.95  3289.05  1.99413
0  60  1818.95  76.9362  834.186  16527.1  1018.59  79.7691  667.499  209408  23658.5  42.9014  10.7467  29.6222  133.634  46.7967  12.3927  40.3852  3321.57  3291.69  1.66048
0  61  1784.68  70.2239  795.707  16048.9  1134.21  82.1772  664.091  237175  6153.57  42.6891  10.2546  28.657  131.707  46.8229  13.6368  41  3408.72  3373.23  1.82011
0  62  2263.32  61.1635  575.509  13793.4  1063.01  102.514  639.755  231516  29771.8  47.9275  10.2562  24.8607  122.97  47.6772  13.2632  40.0762  3546.63  3516.42  1.94752
0  63  1533.47  51.874  649.606  14817  1227.56  78.2438  674.429  230942  22000.5  39.503  9.53065  26.5545  126.447  47.0745  12.8531  39.7307  3487.78  3456.33  2.0423
0  64  1089.81  135.077  1385.99  19304.9  1079.68  104.671  668.489  208322  20821.8  33.6499  13.9255  38.2963  144.683  49.172  14.0698  43.064  3317.15  3287.33  1.67699
0  65  888.86  87.2204  1643.25  20152  1289.93  170.749  782.319  207743  19699.9  30.3664  11.7774  41.4383  147.01  48.7566  16.2  43.0856  3321  3291.48  1.77628
0  66  1074.73  80.02  1251.68  19552  1357.99  82.1167  808.09  210129  17758.3  33.4299  12.1366  36.7563  145.366  50.1136  15.0885  45.2094  3324.92  3294.74  1.90167
0  67  1096.93  57.4739  963.565  19038.8  1272.51  112.369  774.434  219908  13291.2  33.5452  10.2956  32.3862  143.418  49.711  15.2474  43.9906  3373.7  3339.75  1.85609
0  68  1291.99  42.3404  439.065  16141.1  897.143  110.873  740.873  207023  29871.8  36.2763  9.11024  21.7619  132.867  47.2432  13.8197  42.6759  3388.41  3360.48  1.98798
0  69  1344.2  53.9741  251.117  13336.6  1069.44  144.611  806.901  212686  46081.3  36.8961  9.17652  16.5733  120.619  47.6423  14.4963  41.2669  3549.86  3524.51  2.03392
0  70  1350.56  42.3442  135.357  4378.97  437.174  77.0877  473.46  208674  65425.6  37.306  9.12351  12.5355  72.164  39.4608  12.0634  33.1  3674.29  3652.03  1.83469
0  71  1055.65  48.9297  119.78  1484.4  379.789  74.7794  317.555  212340  57454.4  33.0793  9.15121  11.9944  47.1455  35.8607  11.3852  29.3659  3659.3  3634.74  1.86144
0  72  926.887  45.5272  77.4621  376.751  197.314  80.2514  293.274  199037  46102.9  30.7573  8.73405  9.53921  29.4605  31.5805  10.5846  25.966  3479.46  3454.43  1.37513
0  73  853.528  40.038  74.9101  390.113  246.703  69.2302  251.73  212620  32467.4  29.4996  8.37874  9.38831  27.704  31.5283  10.474  23.3422  3468.46  3439.82  1.84796
0  74  838.233  46.314  70.539  376.495  270.591  58.3424  369.289  210766  31475  29.2889  8.85361  9.29721  26.4427  30.3137  9.82843  24.8183  3451.49  3422.38  1.62992
0  75  1323.95  43.5248  67.1497  289.856  369.72  85.4738  303.996  241296  20956.5  36.5811  8.88873  9.06301  26.7927  33.5419  11.0681  24.6101  3585.88  3552.28  1.83695
0  76  2117.28  45.2137  68.1992  234.695  222.631  63.9555  328.614  262714  26235.8  46.1748  8.91759  9.53605  26.6282  33.1015  10.4431  26.4518  3771.29  3736.42  1.81288
0  77  2316.49  58.4076  75.7866  251.535  234.128  60.383  266.847  282073  19888.5  48.5206  9.61387  9.60289  26.2711  33.274  10.5916  24.936  3869.04  3831.42  1.85854
0  78  2481.96  44.6089  65.7798  231.918  273.236  56.2837  214.095  287711  16140.5  49.9804  8.73541  9.24993  27.3544  32.943  11.4467  25.1367  3864.9  3826.31  2.17293
0  79  1945.8  49.817  72.594  244.933  250.819  74.5193  258.844  283279  13433.7  44.5343  8.88582  9.81777  26.8758  33.3388  11.3148  25.1183  3831.48  3793.51  1.96009
0  80  1555.37  45.3989  92.9105  470.179  365.262  80.5967  295.932  277667  6748.07  40.153  8.79679  10.3415  29.4979  32.3163  10.7736  24.2142  3731.36  3690.89  2.19657
0  81  1530.95  58.4105  90.9896  712.911  357.5  68.4296  278.851  268266  8186.84  39.2606  9.27685  10.031  33.5114  33.1283  10.0744  24.4873  3693.11  3654.47  1.80154
0  82  1582.16  74.303  72.9759  568.975  283.217  88.3501  335.576  250981  15808.7  40.0197  9.7929  9.33969  30.725  30.6956  10.594  24.9481  3625.44  3589.94  1.81873
0  83  1268.16  48.6345  64.6482  562.639  264.577  79.0584  255.148  246418  16740.6  35.8364  9.06309  9.22048  31.1674  31.9998  11.5138  23.7681  3585.03  3549.97  1.61417
0  84  918.267  28.6493  47.6314  281.895  258.772  49.2931  202.014  189998  27680.7  30.6597  8.17035  8.75697  24.4475  28.102  9.43444  21.0272  3251.43  3224.47  1.50074
0  85  590.664  34.7437  42.5654  273.985  294.903  43.0585  201.34  158221  23384.5  24.5709  8.30569  8.54639  22.6214  25.7197  9.27331  19.3374  2973.62  2949.67  1.37634
0  86  1447.13  38.7562  54.5693  243.642  276.266  56.8744  247.632  182769  27980.1  38.2845  8.67348  8.92166  22.9183  27.3055  9.29791  21.4731  3203.75  3178.14  1.81442
0  87  1872.82  34.4313  63.1437  269.825  290.863  68.7705  183.504  177835  29868.6  43.4185  8.76507  8.91743  22.6428  26.377  10.4955  19.0671  3178.19  3152.92  1.74652
0  88  1784.59  49.8051  62.7838  227.579  249.266  59.5951  210.738  191786  27446.8  42.5009  8.40576  8.91895  22.7592  28.0742  9.73469  21.0434  3242.89  3215.21  1.81586
0  89  1623.33  38.8929  50.5468  226.729  334.761  63.5191  226.441  183708  29512.3  40.5814  8.50594  9.08127  21.7936  27.0389  9.7701  20.5038  3201.87  3175.77  2.02846
0  90  1641.01  49.2827  54.168  230.883  262.489  60.8752  228.883  176258  31194.3  40.7363  8.55898  8.64112  22.5464  26.7557  9.85728  21.1783  3154.33  3129.65  1.80464
0  91  1758.2  40.3028  46.9036  248.004  277.891  60.5511  249.394  177870  22574.5  42.0736  8.42392  8.15578  21.6644  24.6697  9.81654  20.4145  3109.82  3083.08  1.84753
0  92  1984.64  36.2812  37.1246  200.65  315.741  62.8127  299.789  180073  26346.9  44.894  8.6556  8.26081  21.2953  26.7153  9.56508  22.0525  3148.14  3121.94  1.98292
0  93  2089.17  45.9083  49.3152  274.112  372.889  49.7997  242.588  189689  21925.3  45.8857  8.83332  8.54642  22.9598  28.432  9.66699  21.2671  3185.99  3156.34  1.86251
0  94  2178.84  46.7994  48.6012  307.924  239.943  76.9189  219.429  165929  33759.1  46.9216  8.63228  8.56469  22.807  26.2048  9.9395  19.106  3069.94  3046.68  1.85884
0  95  2056.15  53.7337  50.7346  322.826  235.456  57.774  207.701  181552  19226.2  45.4974  8.75617  8.56446  23.4459  24.3766  9.44823  18.9161  3085.71  3057.84  1.91996
0  96  2374.47  54.2529  57.0559  197.42  282.358  68.2706  207.513  179343  35111.4  48.9051  9.2252  8.64996  20.9825  26.1646  9.64682  19.5566  3178.5  3154.59  1.84783
0  97  2862.31  60.3847  67.5442  245.822  242.137  67.2062  184.379  205869  22074.3  53.6468  9.3356  9.22917  22.4699  26.2811  9.92832  18.7931  3276.63  3246.72  2.15692
0  98  3277.88  57.1055  82.603  344.463  296.899  74.2113  202.225  224292  30182.6  57.382  9.36954  10.1505  24.2366  27.8337  10.186  19.8288  3464.5  3434.22  2.37145
0  99  3056.56  55.8415  78.1114  354.702  214.585  59.8263  236.549  225090  29507.2  55.4706  9.01162  9.5954  26.3066  27.8391  9.42295  22.1268  3462.01  3431.52  2.17954
0  100  3055.56  41.8574  99.9282  1020.92  209.86  57.3373  221.234  199482  44790.5  55.4583  8.95962  11.0565  37.2628  28.2835  10.04  22.1007  3395.98  3371.31  1.83093
1  0  3180.72  50.0015  71.4876  477.374  256.364  61.6457  337.769  226080  35263  56.5269  9.0391  9.44098  30.0616  31.494  10.7185  25.7042  3517.1  3487.8  2.09246
1  1  3184.05  54.8488  67.8512  604.648  314.981  73.0461  304.39  243481  23342.1  56.5938  9.3618  9.37906  30.6428  30.3454  10.6171  23.8843  3579.72  3546.45  2.15178
1  2  3296.04  53.0971  63.1075  542.355  270.248  69.8126  280.511  235575  26470.7  57.6669  9.01973  8.99819  31.3774  31.0691  10.3057  23.7516  3539.28  3506.78  1.9336
1  3  2903.93  58.8553  58.4641  786.343  257.215  59.4131  276.78  253792  11914.9  54.019  9.295  8.99356  34.6758  31.8988  10.0291  24.3154  3575.5  3537.89  2.09946
1  4  3162.8  47.8221  84.5601  959.099  358.899  67.9411  250.893  260159  12793.7  56.4057  9.10356  9.59664  38.1541  32.7653  10.3983  24.5934  3622.05  3585.2  1.91392
1  5  3203.11  60.3132  94.1663  1096.6  307.781  98.4648  365.676  254164  21869.7  56.7291  9.69762  10.0317  38.9226  32.611  11.3401  26.0552  3644.53  3610.02  2.00264
1  6  3051.23  58.2592  81.0165  1090.5  307.482  72.192  333.683  254611  26380.7  55.5724  9.55412  9.57086  39.3503  32.8828  10.1692  25.9041  3670.84  3637.12  2.03551
1  7  3190.27  63.1176  70.2332  1114.32  279.447  64.1182  325.934  241079  34412.1  56.645  9.5936  9.14785  39.5937  33.3057  10.3043  25.7658  3632.54  3601.65  1.97697
1  8  2958.75  67.8189  83.8849  1805.4  432.754  75.1257  305.246  268294  14924.2  54.5526  9.41615  10.096  48.8684  34.9549  10.8771  27.0358  3683.92  3646.82  2.12164
1  9  2776.3  48.5193  101.467  2739.25  402.65  75.956  323.143  277829  1623.74  52.9621  8.94643  10.5687  57.6458  35.977  10.7003  27.23  3668  3627.5  1.92712
1  10  2459.33  45.6972  87.0234  4051.95  453.655  105.939  373.755  265452  7811.4  49.7218  8.89405  9.85438  69.2617  37.8184  11.5073  29.6053  3616.31  3578.24  1.97609
1  11  2526.32  54.9265  103.09  5207.09  785.958  90.3249  511.016  261388  11096.4  50.4035  8.86433  10.4403  75.719  40.2511  10.7654  29.9675  3615.25  3577.93  2.13874
1  12  2719.73  61.0665  97.234  6547.31  652.197  74.2115  402.588  258389  12802.1  52.3087  9.16096  10.6143  86.1552  40.8557  11.5891  32.1127  3598.12  3561.72  1.85332
1  13  2486.68  42.4729  135.675  7129.71  686.619  65.7009  430.893  242481  24056.4  50.0256  8.73488  12.2438  89.0476  39.8425  11.0163  31.9763  3553.69  3520.5  1.91651
1  14  2240.73  73.2581  134.481  7188.54  640.886  77.6401  394.853  223333  29619.9  47.4948  9.84812  12.1036  89.5319  38.7887  10.8616  30.7589  3455.55  3425.9  1.86454
1  15  1952.34  61.5307  111.317  6592.21  662.865  70.9143  336.075  213127  32870.7  44.4017  9.2297  10.7959  85.6106  38.5147  11.1237  29.2565  3399.93  3371.62  1.81562
1  16  1925.16  33.8736  124.661  5272.63  568.246  77.0792  325.73  187730  40723.8  44.018  8.32279  11.4818  76.6497  35.2354  11.0646  27.7047  3271.05  3246.81  1.56166
1  17  1878.87  37.0004  144.458  4667.31  570.885  60.9941  243.599  175042  43873.9  43.5058  8.31113  12.2901  72.4773  35.2895  9.85571  25.1319  3191.41  3169.62  1.76511
1  18  1954.32  40.0752  85.5519  3676.22  478.892  54.4307  210.28  147723  51897.6  44.3544  8.56864  10.0565  64.9528  32.18  9.79261  24.1066  3031.18  3014.24  1.62462
1  19  1879.15  43.6005  82.6417  3599.46  428.895  56.6488  177.907  137219  47107.5  43.5602  8.49996  9.88715  63.963  30.4504  9.75467  22.4564  2916.42  2899.79  1.39022
1  20  2044.89  39.7422  101.098  4074.89  503.538  64.1886  201.678  131224  45664.5  45.3665  8.56866  10.5714  67.5543  31.3786  9.90857  22.9056  2866.03  2850.25  1.51398
1  21  1962.15  33.9921  120.483  4408.19  694.708  68.5579  285.586  131276  37579  44.454  8.25473  11.232  69.6377  32.727  9.627  23.9827  2787.38  2770.11  1.55826
1  22  1128.07  36.2822  91.7182  5162.87  622.723  53.581  201.769  102137  33903.5  33.7761  8.25206  10.131  74.6638  31.2609  9.37566  22.1702  2515.66  2501.39  1.32259
1  23  2513.09  44.6584  194.982  6340.71  729.962  68.3076  311.622  134054  33847.8  50.3255  8.63735  14.2137  83.0762  34.983  9.71535  26.2517  2797.97  2779.32  1.48639
1  24  2978.36  33.9336  133.975  5666.52  636.616  76.6426  308.107  153056  39704  54.6771  8.39896  11.8569  78.7903  34.332  10.0262  25.8444  2975.33  2954.98  1.68337
1  25  2872.81  46.8772  69.4635  3268.82  523.647  59.9276  180.177  122597  61801.4  53.757  8.67182  9.71382  61.0908  32.4614  9.73968  22.0735  2930.04  2918.5  1.57697
1  26  2637.67  35.1555  89.8212  4738.4  495.604  68.0168  267.847  141282  35843.9  51.5226  8.36163  10.2582  72.6566  31.8388  10.4002  25.3182  2884.33  2865.05  1.3825
1  27  2739.22  33.1784  95.1616  6595.35  692.902  48.7914  289.501  148998  34601  52.4566  8.48974  10.5153  84.7499  35.0169  9.73247  26.9219  2934.04  2913.17  1.62257
1  28  2660.3  47.577  137.317  8303.53  719.386  80.3602  358.017  155195  35993.7  51.7127  8.6685  12.1846  95.3724  37.3789  10.9828  30.6893  2989.07  2968.01  1.66902
1  29  2620.5  40.4716  192.339  8834.94  875.743  67.7639  461.522  144427  45322.1  51.3929  8.78493  14.4426  97.1675  38.0383  10.3383  30.4679  2982.25  2964.37  1.54023
1  30  2472.31  41.7716  224.65  10023.8  877.891  77.7953  395.862  158309  31717.1  49.9529  8.66742  15.1442  104.178  39.6873  10.0505  30.9975  2979.79  2957.63  1.75455
1  31  2558.88  44.3912  278.128  10262.2  856.758  81.0068  312.483  160231  28879.3  50.776  8.77925  16.9259  105.475  40.8447  11.2195  30.2859  2976  2952.71  1.55519
1  32  2549.9  41.9814  283.39  9746.24  776.703  83.1278  398.289  157397  28849.7  50.6117  8.50355  17.1494  102.917  38.8102  11.017  31.1752  2944.92  2922.13  1.60893
1  33  2393.76  47.488  348.977  10307.8  1051.02  95.4333  434.423  151611  29287.1  49.0518  8.66927  19.0972  104.69  39.347  11.9191  30.7603  2898.8  2876.53  1.66103
1  34  2507.77  57.9837  384.97  9799.29  981.724  62.1408  427.897  151933  26468.2  50.1848  9.33144  19.9407  101.782  38.1657  10.576  29.6305  2875.72  2852.69  1.72554
1  35  2561.98  48.1966  344.096  9313.32  857.711  65.3725  393.687  146802  25742.6  50.7536  8.83897  18.7554  100.262  38.5164  9.8265  30.3116  2810.05  2787.55  1.47534
1  36  3855.39  44.0708  276.302  7287.89  707.696  47.7627  333.456  183567  27441.7  62.3773  8.83952  17.2986  89.1341  36.9685  9.6682  28.517  3129.87  3103.16  1.58251
1  37  3504.2  38.549  260.342  7086.27  488.143  86.0738  325.44  197532  16156.5  59.3324  8.65777  16.3276  88.1239  34.5511  10.4613  28.289  3139.12  3108.59  1.67715
1  38  2522.49  45.3739  305.62  10050.3  853.506  68.3559  287.023  156025  20375.3  50.3334  8.44956  17.6226  103.198  37.268  9.69833  27.0929  2826.33  2801.23  1.65287
1  39  2455.41  38.7769  574.39  10585.6  900.475  67.7201  355.56  154697  19493.3  49.9466  8.32302  24.0637  105.661  36.8083  10.3027  27.8819  2803.28  2778.14  1.65304
1  40  2767.86  60.5382  992.81  12201.7  813.054  58.7315  321.431  169161  10853.8  52.7493  9.52513  31.8627  113.814  38.4525  9.85159  28.6944  2868.48  2839.72  1.44653
1  41  2897.71  50.9181  1154.84  12833.2  895.002  46.1087  420.339  166816  16706.5  54.0175  9.36235  34.5503  116.275  37.6131  10.0891  30.824  2874.75  2847.61  1.633
1  42  3206.21  93.0691  1459.82  14663.3  1028.2  73.8865  395.12  212787  801.937  56.7631  10.9319  38.3691  125.086  42.9869  10.2134  32.8868  3130.6  3095.16  1.69291
1  43  2900.07  96.5848  1620.93  16461.7  1320.79  101.273  487.512  216358  14270  54.0611  11.8474  40.776  132.548  47.3058  12.4367  35.9233  3269.82  3237.69  1.85185
1  44  1473.21  60.2136  474.282  4754.39  745.114  64.9251  276.257  176040  24440.5  38.5613  9.28419  21.949  72.7737  34.6647  9.85438  25.8054  3058.41  3032.96  1.79905
1  45  2342.52  39.2873  61.6388  362.438  301.877  52.5368  221.136  154426  37656.7  48.5164  8.4692  9.08452  23.118  24.4717  9.23991  18.8465  2971.3  2950.55  1.70801
