row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  74  1162.29  310.294  3718.46  20946.8  1878.74  55.5105  562.386  169998  4.61392  34.4782  18.8447  61.3889  147.851  49.781  10.7829  36.0906  2739.54  2700.14  1.81342
0  75  1249.83  243.632  3529.88  20881.8  1906.22  46.8671  416.722  169108  3.67431  35.793  17.3529  60.1151  147.634  50.2748  11.6049  33.5753  2740.83  2702.34  1.57039
0  76  1273.46  265.008  3461.36  20307.5  1707.56  72.7084  458.914  165002  0.730772  36.0838  17.4685  59.2438  145.506  47.7785  11.3662  33.6666  2702.04  2663.66  1.61443
0  77  1120.4  247.464  3364.33  20117.1  1868.64  86.8502  472.678  163718  0.394139  33.8205  16.8159  58.3439  144.728  48.9687  11.6556  33.3532  2695.07  2656.48  1.73093
0  78  1216.13  204.327  3313.95  19917.6  1926.74  74.2915  422.505  162005  11.261  35.2597  15.6492  58.0082  143.901  48.8064  11.8228  32.7469  2676.18  2638.4  1.70923
0  79  1258.03  180.332  2962.72  19836.4  1944.53  61.3252  449.043  160306  68.4466  35.8565  14.8444  54.9278  143.685  49.3424  11.0692  33.2609  2677.45  2641.41  1.66732
0  80  1127.38  219.59  3107.6  19569.6  1994.35  67.5304  439.538  160246  73.0871  33.9704  15.8733  56.0234  142.62  49.4885  10.265  32.1389  2675.79  2639.11  1.92767
0  81  1313.06  167  3044.33  19903.7  1901.12  94.9065  484.728  161340  5.78968  36.4551  13.999  55.3721  143.764  48.9383  10.8967  32.7951  2680.32  2642.98  1.69727
0  82  1254.31  167.494  2999.13  19637.4  1895.87  103.272  505.839  163032  5.88604  35.8286  14.1784  54.9601  142.984  48.6153  11.2937  34.0015  2708.3  2671  1.73925
0  83  1341.15  212.205  3017.74  19894.2  1808.7  66.4307  349.802  164540  4.59364  36.9833  15.8114  55.245  143.938  48.9539  11.2156  31.4077  2717.3  2679.45  1.53739
0  84  1345.05  183.851  3101.98  20254.9  2031.72  76.286  601.478  168012  8.54889  37.1411  14.9151  56.1284  145.277  50.4465  11.3312  35.5859  2751.5  2713.44  1.70272
0  85  1415.91  180.918  2800.45  20926.6  2007.78  79.4555  516.685  170684  96.8128  38.0328  15.1198  53.4039  147.516  49.7192  11.2381  34.6617  2792.56  2754.74  1.76409
0  86  1318.08  149.137  2751.24  20833.9  2088.35  66.2827  583.034  176306  13.2116  36.6925  13.3269  52.5864  147.385  51.08  10.4479  36.3397  2833.81  2795.17  1.83473
0  87  1391.52  185.202  2815.35  21053.8  1893.91  108.881  654.737  174950  13.0611  37.6708  14.9343  53.3888  148.407  49.9452  12.0038  37.6094  2838.94  2798.69  1.58621
0  88  1510.12  148.272  2518.51  20742.4  2021.49  71.8535  564.54  179246  2.80245  39.3434  13.8632  50.7786  147.38  51.7563  11.7995  36.4099  2863.68  2826.75  1.65373
0  89  1405.75  144.459  2308.2  20622.1  1849.83  91.6333  612.096  177458  14.3645  37.8503  13.2243  48.3555  146.932  49.8753  11.4127  36.7986  2851.49  2812.2  1.74259
0  90  1589.01  100.313  2164.91  20444.3  1757.68  109.245  531.51  182120  12.0851  40.1769  11.9208  46.9192  146.4  49.4577  12.2358  35.9563  2905.28  2866.28  1.80626
0  91  1565.34  95.1348  2154.64  20274.2  1902.78  71.4094  610.898  181691  115.826  39.8877  11.5197  46.8909  145.653  49.9789  11.3574  36.6859  2891.47  2851.38  1.76762
0  92  1606.46  90.168  1948.37  19758.9  1790.12  85.9355  592.596  183269  10.9521  40.2876  10.6963  44.279  144.141  50.1199  10.9408  36.9943  2904.91  2866.02  1.62183
0  93  1691.76  72.0892  1855.46  19448.4  1947.24  87.4929  565.453  180564  206.629  41.5182  10.6502  43.7017  142.731  50.2977  12.2762  36.1987  2882.87  2846.86  1.70194
0  94  1686.55  92.2506  1876.38  19333.2  2001.28  55.6177  558.169  182637  6.11737  41.3705  11.4882  43.7053  142.307  50.647  10.8689  36.5531  2912.36  2875.78  1.71672
0  95  1568.9  81.5269  1666.9  18918.2  1910.4  73.3144  463.343  179627  124.341  39.8794  10.7356  41.3676  140.822  50.2357  12.303  34.4813  2873.38  2832.89  1.72077
0  96  1619.73  82.3929  1629.19  18634.8  1827.42  67.2106  470.429  180878  17.878  40.5041  10.7984  40.7137  140.059  50.2564  10.9523  34.9643  2885.46  2845.79  1.70603
0  97  1690.65  91.6323  1617.86  18496.8  1842.91  89.3238  450.978  176216  21.4948  41.441  11.4064  40.7259  139.167  49.1099  12.6411  33.9715  2859.82  2818.4  1.77096
0  98  1689.53  51.2083  1509.94  17836.8  1788.88  90.0735  486.875  173718  3.53462  41.3261  9.32417  39.2917  136.619  47.7619  11.5309  34.1327  2839.08  2803.12  1.64999
0  99  1801.13  76.277  1594.06  17304  1617.38  81.1841  365.039  171148  1.85151  42.6631  10.0007  40.125  134.607  46.9254  10.4871  31.5806  2820.78  2784.05  1.47983
0  100  1831.51  73.2296  1457.73  16584.5  1615.08  66.9398  398.298  167370  75.9514  43.0154  10.0968  38.3284  132.165  47.1736  10.7724  33.4568  2806.29  2769.25  1.46275
0  101  1593.81  47.1044  1181.77  16255.6  1580.31  62.0823  406.955  161370  112.011  40.5636  9.13354  34.797  130.53  45.5208  10.9793  31.9731  2753.82  2721.18  1.64207
0  102  1881.21  48.4643  1216.36  15790.1  1576.22  70.2866  359.438  161186  52.1927  43.5541  8.88912  35.221  128.688  46.3113  11.1424  30.3864  2755.05  2721.1  1.59496
0  103  1819.08  38.5938  1082.39  15139.1  1456.85  77.8994  355.509  158463  172.629  42.8527  8.73154  33.0297  126.061  44.4391  10.6039  30.6543  2742.77  2709.04  1.56126
0  104  1945.03  41.1314  1034.28  14640.4  1436.32  60.7522  329.758  164534  74.0975  44.3383  8.86139  32.5776  124.15  44.5229  9.96392  30.4475  2791.96  2755.74  1.61131
0  105  1727.01  44.3635  802.821  14340.6  1426.94  64.0079  344.548  168678  9179.47  41.7082  8.64843  28.4579  122.908  44.345  9.5982  30.4123  2742.07  2705.47  4.16315
0  106  2043.69  36.2357  714.117  13091  1338.78  73.5381  299.775  166077  64.5517  45.3376  8.51708  26.8184  117.578  43.5692  10.2989  28.8453  2790.3  2753.03  1.62482
0  107  2000.3  42.9546  645.808  12607.8  1259.21  70.3181  417.648  166598  59.7817  44.89  8.46165  25.6553  115.111  41.5294  9.58596  29.5253  2788.68  2752.74  1.61188
0  108  2264.31  40.3507  476.018  11841.1  1202.44  61.1027  298.903  174952  1056.86  47.7734  8.35701  22.0973  112.132  42.4478  10.2473  28.8681  2834.4  2798.68  1.53082
0  109  2234.15  34.9426  343.972  11215.2  1203.95  64.513  262.389  174273  82.0142  47.4035  8.26979  18.7366  108.908  41.9587  10.008  26.9297  2826.54  2789.12  1.53378
0  110  2565.45  45.9412  280.662  9438.24  990.539  66.7218  299.725  180523  8.55766  50.8147  8.73853  16.9438  100.687  39.9516  10.0512  27.6322  2854.79  2816.64  1.62421
0  111  2374.28  42.1479  271.634  8926.11  1124.7  50.8675  265.923  179124  9.36816  48.995  8.36722  16.7724  96.8092  38.9156  9.582  24.8173  2826.61  2786.89  1.94034
0  112  2896.29  47.773  135.899  7217.97  853.45  54.659  224.073  173570  4.6098  53.8998  8.4093  11.9431  87.2051  35.1158  9.18498  22.619  2755.2  2712.95  1.7007
0  113  2726.66  41.2869  99.4979  6293.1  757.211  46.9987  139.488  164500  8.59354  52.3255  8.10364  10.5485  81.5153  33.3414  8.93039  19.1971  2658.91  2618.64  1.5294
0  114  2746.09  46.4183  72.5649  5198.6  632.036  49.1234  121.374  150338  3.92796  52.4958  8.23746  9.0491  74.3228  31.7696  8.91341  17.7741  2531.33  2494.84  1.46442
0  115  2947.98  42.6199  64.0721  4463.46  552.608  46.0912  149.71  151650  1.90598  54.3519  8.1068  9.35502  69.0152  29.9115  8.94016  18.0089  2555.79  2516.64  1.42526
0  116  2758.22  25.3216  56.7315  3951.58  449.699  45.3027  100.018  140137  140.055  52.5932  7.96729  8.82214  65.3263  28.905  8.84698  16.5599  2451.26  2418.09  1.42676
0  117  3147.86  36.2242  73.4236  3575.05  616.219  41.7554  124.352  150186  7.1184  56.1897  8.05412  9.15107  61.5628  29.1016  8.97911  16.4797  2524.35  2482.52  1.92274
0  118  2726.94  37.0321  50.2391  3254.18  463.48  34.2518  101.614  128753  86.9547  52.2948  7.93657  8.40478  58.7225  26.4021  8.64173  14.8152  2337.81  2306.94  1.38815
0  119  3084.37  34.4025  57.5134  2662.58  498.252  36.3099  122.591  136031  36.7212  55.6891  7.95502  8.42029  53.2153  26.8686  8.73578  15.462  2417.97  2384.37  1.40374
0  120  2737.16  31.4287  40.7825  2444.14  418.175  37.4484  105.056  117096  47.0629  52.4029  7.73039  8.09559  50.7264  24.193  8.73275  13.8422  2233.1  2205.79  1.29792
1  0  1182.56  148.418  1874.29  15129.9  1477.34  64.5901  332.158  240594  29.6955  34.8741  14.0055  43.9556  127.644  49.7981  12.0648  34.2664  3335.21  3287.48  1.94141
1  1  1307.76  113.819  1829.51  15370.4  1396.7  105.993  514.211  235642  166.21  36.537  12.4377  43.3396  128.859  49.4834  13.0188  37.2894  3302.46  3255.83  1.90637
1  2  1295.93  98.6978  1527.4  15648.9  1653.92  102.458  491.876  229734  138.435  36.4184  11.8978  39.7305  129.561  50.3191  12.7234  36.5274  3262.99  3218.65  2.02442
1  3  1366.49  136.923  1482.34  15645.9  1595.16  74.1026  521.146  225863  101.9  37.4048  13.4153  39.1402  129.358  49.1776  11.5194  36.451  3237.34  3195.35  1.97482
1  4  1662.72  141.339  1670.85  15736.8  1514.09  71.4128  512.135  228326  91.6202  41.163  13.7979  41.5695  129.898  49.8864  11.7846  36.1487  3236.59  3194.38  1.71139
1  5  1472.77  135.85  1659.61  15250  1364.36  99.5012  449.614  231725  0.468902  38.7031  13.1361  41.1391  128.278  48.6526  12.1562  35.9696  3280.57  3238.32  1.76796
1  6  1345.08  155.534  1688.74  14978.7  1233.19  76.6126  497.848  228056  89.6437  37.0953  13.9343  41.6405  126.672  46.3232  11.3303  35.4766  3248.66  3205.31  1.77223
1  7  1192.95  171.59  1848.65  15822.1  1371.41  68.4402  517.319  219818  107.809  34.9278  14.6575  43.5765  130.117  47.8987  12.6144  36.6869  3181.66  3139.16  1.75005
1  8  1271.93  181.628  2751.73  20693  1891.86  120.776  688.775  222748  3.79508  36.058  15.0979  52.9416  148.287  53.4934  13.9737  40.642  3205.49  3162.71  1.67084
1  9  1169.72  355.801  3723.09  24894.2  2404.08  106.663  643.557  220690  4.60324  34.6651  20.3962  61.6309  161.696  57.1122  14.0211  40.3442  3167.51  3121.23  1.89297
1  10  1065.81  454.977  4341.91  25159  2746.82  103.828  690.147  218501  19.0097  33.3439  23.1666  66.6354  162.896  60.9733  15.3057  42.1913  3177.21  3133.08  1.81432
1  11  1118.45  442.916  3970.63  25519  2842.62  88.8149  770.646  212325  156.867  34.1526  22.8899  63.8479  164.07  62.2212  14.2869  42.8631  3130.82  3086.22  1.85144
1  12  1068.8  505.172  4502.35  25507.8  2710.21  87.3161  739.044  213643  129.291  33.2985  24.094  67.7397  163.963  60.9551  12.9928  42.661  3130.41  3087.17  1.85381
1  13  1055.17  409.924  4202.47  25889.2  2681.51  95.5647  742.858  211218  11.8648  33.2638  22.2949  65.6437  164.842  59.1324  14.5239  42.3964  3116.32  3073.92  2.06152
1  14  1045.37  454.509  4389.1  25384.1  2405.03  112.549  647.849  213581  15.9319  32.8216  22.6354  66.7068  163.49  58.0685  14.6227  41.3797  3137.58  3093.67  1.87539
1  15  1033.91  481.738  4430.63  25969.6  2443.08  143.819  763.112  212599  22.3961  32.7723  23.4567  67.0983  165.175  58.0915  14.7204  41.9305  3121.38  3076.86  2.05429
1  16  1025.24  456.534  4562.62  26509.5  2469.79  91.5839  680.268  213667  19.7488  32.8711  23.6021  68.4825  166.778  57.5394  14.6717  41.9601  3139.97  3097.18  2.02247
1  17  1019.64  393.312  4042.34  26675.7  2434.82  57.8774  777.079  208559  20.0398  32.72  21.909  64.6462  167.216  56.6449  14.5759  43.2308  3091.52  3047.89  1.99343
1  18  955.517  463.605  4394.03  26310.7  2379.83  96.5821  745.38  212884  23.9702  31.6574  23.3965  67.1488  166.034  56.002  14.5687  42.4841  3119.78  3073.94  2.01491
1  19  970.698  477.174  4252.57  26612  2356.94  91.0583  751.887  209940  0.0894194  31.7497  23.3591  65.8391  167.267  57.0634  13.7725  43.282  3106.83  3064.64  1.85259
1  20  1052.3  530.462  4507.97  26096.9  2127.23  81.165  737.007  210152  25.4976  33.0545  24.7106  67.7751  165.73  54.9991  13.1744  43.0669  3113.25  3068.59  1.956
1  21  1066.6  423.332  4095.04  26244.4  2158.92  88.2622  804.072  207618  12.2902  33.2717  22.2823  64.7681  165.942  54.4769  13.6864  43.1421  3080.87  3039.39  1.84694
1  22  1056.35  475.404  4324.13  26183.2  2116.28  64.7406  741.457  207979  128.066  33.4696  23.7984  66.5284  165.781  54.8217  12.3419  42.0704  3083.58  3040.93  1.80765
1  23  1041.86  437.149  3786.99  26406.5  2451.6  99.8941  868.796  201675  17.1836  32.8415  22.6242  62.2754  166.122  55.9622  13.5003  43.0951  3035.47  2994.5  1.85003
1  24  1116.66  439.301  4310.11  26259.4  2302.69  114.165  754.327  205950  9.48822  34.0613  22.8195  66.4552  165.945  55.9071  14.7378  42.1475  3069.89  3027.07  1.809
1  25  1035.8  427.665  4250.66  26216.5  2101.49  75.2499  734.924  207611  14.0529  32.9401  22.5292  66.0622  166.092  55.2525  13.5868  42.5078  3090.52  3048.46  1.71523
