row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  45  1054.17  28.012  59.4487  289.734  155.145  61.6334  127.654  160976  3072.05  32.671  8.36995  8.9623  20.4165  19.4007  9.49942  14.5354  2792.24  2762.64  1.31498
0  46  3202.5  54.637  65.754  245.537  146.443  64.9582  138.188  157732  23968  56.7547  9.05401  9.23518  19.3698  19.422  9.7622  15.2439  2944.15  2919.27  1.70959
0  47  2365.88  27.7781  53.9496  248.681  154.386  48.2891  136.416  121407  29619.4  48.8183  8.17802  8.79596  19.2199  20.3612  9.14841  14.9023  2657.65  2639.08  1.35989
0  48  4436.32  62.2851  91.78  272.366  173.5  72.6679  146.088  223747  12273.2  66.9228  9.9696  10.0321  21.2984  27.6356  10.3396  17.0989  3349.37  3315.32  1.66532
0  49  4173.17  55.6222  70.4408  398.252  219.621  67.2158  226.338  238376  1145.39  64.7401  9.41271  9.12015  23.3526  23.8441  10.0652  18.5208  3367.38  3326.42  1.7981
0  50  2711.26  42.0953  68.3592  306.545  205.577  63.5233  136.619  167368  24354.8  52.4219  8.50201  9.26563  22.097  23.4022  9.53526  15.8851  3001.57  2975.91  1.59904
0  51  3697.41  33.9641  79.284  398.748  268.157  69.7057  195.894  218873  8081.85  60.9174  8.40726  9.45531  24.6236  25.569  9.99934  18.8127  3254.27  3219.8  1.89556
0  52  3901.84  48.3061  66.9725  211.444  187.629  68.1284  201.723  215899  9765.26  62.6008  9.09707  9.23647  20.9691  24.8862  9.84696  18.7909  3266.08  3232.1  1.71177
0  53  2768.35  32.5014  57.5286  280.333  181.292  58.0266  166.822  180852  14398.3  52.7884  8.55416  8.85014  19.6895  20.7345  9.39866  15.6887  3031.45  3001.96  1.74993
0  54  4031.12  47.9871  71.5132  169.372  199.206  57.9063  136.045  213825  148.239  63.7724  8.87432  9.38407  19.1715  23.4125  9.52613  16.7613  3180.42  3142.61  1.89102
0  55  4186.15  52.8025  82.0615  164.039  214.321  64.3593  202.316  216750  1984.83  64.9425  9.3274  9.48485  18.71  23.6124  10.1751  18.6423  3204.57  3169.21  1.74872
0  56  4063.89  47.9693  71.9088  153.076  190.726  67.2226  216.054  195432  26931.8  63.8679  8.86729  9.72395  17.9273  21.3501  9.82359  18.3473  3211.57  3183.24  1.96706
0  57  3591.64  42.4066  60.6132  182.174  215.126  54.919  205.379  214698  19892.6  60.0979  8.99165  8.95733  18.7287  25.31  9.78363  18.683  3303.12  3271.56  2.09606
0  58  4192.29  44.298  85.7772  229.993  272.501  65.7267  191.631  277808  4.65077  65.1307  9.18683  9.95802  21.3914  28.8815  9.71738  19.2654  3616.59  3571.59  2.21862
0  59  3965.45  60.9748  89.0652  221.575  222.15  68.3799  192.597  277597  34.0289  63.1161  9.46031  9.98236  22.037  26.0506  9.89546  19.5159  3612.51  3565.38  1.96252
0  60  1767.07  28.9765  60.2395  264.772  105.618  44.3394  99.9293  125600  16394.2  42.1919  7.95843  9.06505  18.1667  17.4098  8.99702  12.5546  2571.1  2548.31  1.39699
0  61  2888.81  40.9666  95.6644  685.691  226.502  65.7807  139.241  202960  4.21189  53.9515  8.8134  10.4083  30.3875  23.2868  9.60366  16.9908  3065.65  3025.8  1.45966
0  62  2843.31  43.509  317.279  3782.34  331.541  80.9681  202.825  231825  1185.16  53.4487  8.6319  17.9312  64.8925  29.4795  10.219  21.669  3272.43  3232.65  1.76535
0  63  2888.51  49.9384  252.718  4283.95  523.374  78.2601  239.57  241801  71.2837  53.8469  8.8717  16.0491  68.2863  31.402  10.6049  22.8156  3337.54  3295.08  1.92325
0  64  3579.59  76.6407  714.206  6126.22  654.402  72.8059  260.573  239932  2797.7  59.9871  10.2933  26.9441  81.3934  35.431  9.96175  25.0725  3367.94  3330.11  1.89374
0  65  2881.27  48.2961  248.583  6292.72  465.4  73.5842  169.27  226840  41.2996  53.795  8.54096  15.9094  82.3365  33.6294  9.86024  22.0068  3230.59  3190.05  1.71669
0  66  2130.74  41.0271  103.598  6180.93  475.048  54.2519  157.24  203861  116.67  46.2965  8.39982  10.8167  81.4218  32.0159  9.313  20.9878  3049.21  3012.41  1.46927
0  67  3145.97  48.9593  129.948  5478.19  416.085  70.228  178.526  222689  110.591  56.2375  8.99582  11.8271  77.1693  32.3443  9.90346  21.7665  3193.8  3156.66  1.41951
0  68  2503.92  53.0662  87.5604  5187.83  458.216  67.7133  136.563  207120  94.4802  50.2023  8.64433  10.062  74.9565  31.8092  9.78046  20.1169  3074.46  3037.33  1.49391
0  69  2177.79  38.4585  54.448  5134.75  470.804  75.7221  123.775  198138  65.1507  46.7985  8.23062  8.50803  74.6516  32.0022  9.57502  19.4136  3010.85  2974.13  1.39966
0  70  2804.94  56.9727  87.9819  4588.22  525.732  55.4233  136.629  199038  396.243  53.0877  8.93127  9.98959  70.8153  32.5912  9.26702  19.8815  3018.88  2981.64  1.46063
0  71  2457.31  30.4295  54.7057  4007.74  372.609  47.5952  105.755  194474  9.27223  49.6782  8.14692  8.67747  66.6314  29.3005  9.31165  19.164  2957.78  2918.53  1.58729
0  72  1129.09  23.4127  40.3487  3706.95  470.236  45.5781  109.145  140525  7408.52  33.701  7.85334  8.33657  63.1032  27.5653  9.08641  16.566  2584.41  2557.6  1.14971
0  73  2091.4  34.2284  54.312  3140  337.908  49.342  134.604  180383  487.858  45.8291  8.04972  8.84383  58.9089  27.3766  9.34351  18.8486  2877.15  2839.89  1.26782
0  74  2165.47  34.1671  64.7388  2828.73  368.927  54.1484  142.845  174347  58.0578  46.6623  8.08494  9.15092  55.8734  27.1435  9.0239  18.1853  2802.75  2767.86  1.52264
0  75  2298.43  30.7053  41.0085  2965.82  351.13  55.0424  120.409  171312  2266.35  48.0539  8.23521  8.32186  56.8041  26.5468  9.17809  17.2168  2793.28  2761.57  1.33667
0  76  2269.54  43.2202  67.7205  3478.4  366.925  50.4959  122.424  169927  3.1889  47.8233  8.53152  9.31416  61.4106  27.5146  9.45118  17.684  2766.34  2729.02  1.4664
0  77  3248.64  37.8658  65.2639  3182.64  241.755  57.9372  101.818  182727  652.964  57.1198  8.082  9.02278  59.4164  26.1021  9.46852  17.4513  2859.37  2823.58  1.43663
0  78  2822.33  35.5043  67.0119  3693.82  417.124  53.3003  189.433  174936  22.7872  53.2561  8.20918  8.9029  62.6857  27.5278  9.04399  19.0257  2800.06  2765.38  1.33676
0  79  2991.67  37.8221  67.4501  3566.01  393.656  51.1933  149.79  178248  594.868  54.8054  8.21523  9.10684  62.2291  27.391  9.17918  19.0616  2843.4  2808.44  1.603
0  80  3565.83  42.2299  68.2942  3560.22  320.407  53.2445  135.661  184417  0.0305062  59.8493  8.41859  9.19511  62.0701  27.3006  9.15315  18.0402  2881.53  2846.93  1.37189
0  81  3333.48  41.7573  71.6586  3703.4  359.353  43.1106  149.064  182869  61.4983  57.8271  8.37874  9.05909  63.7562  27.9553  8.90554  19.6508  2862.74  2828.12  1.4166
0  82  2802.24  28.802  55.0708  3825.23  417.607  47.6779  128.947  173253  1.54718  53.0474  7.89395  8.73429  64.1129  26.9712  8.92725  17.8548  2783.83  2747.5  1.46078
0  83  2941.37  44.167  74.3486  4101.61  463.346  64.5924  139.762  176948  899.899  54.3338  8.16657  9.35205  65.9832  28.1588  9.42844  17.1889  2808.94  2772.68  1.7477
0  84  2741.73  24.5862  76.2463  3904.62  383.617  50.5075  105.563  165408  609.36  52.4527  8.0189  9.48725  64.3001  26.5723  9.15497  16.3787  2715.8  2684.01  1.23651
0  85  3204.32  43.1298  89.3034  3703.61  293.224  43.3845  107.077  175134  326.49  56.6896  8.70561  9.93147  63.3001  26.4188  9.15746  17.6817  2801.94  2768.22  1.3557
0  86  3269.45  51.3679  100.584  3750.81  371.916  49.2329  91.545  169869  3.07624  57.263  8.69687  10.1413  63.5742  27.6414  8.95505  16.9642  2755.41  2722.33  1.52873
0  87  3349.2  38.0753  62.0412  3597.78  336.973  66.218  93.5871  167132  2979.09  57.97  8.33926  8.98931  61.9808  26.119  9.27814  15.3963  2764.85  2733.37  1.41882
0  88  3306.9  39.6408  82.1523  3963.15  435.993  47.4999  107.509  163928  29.166  57.6538  8.35501  9.45406  64.8307  27.1851  9.04638  16.2941  2694.22  2659.72  1.54451
0  89  3415.86  29.1068  71.7321  3382.55  346.093  45.4251  171.76  152993  10629.8  58.5194  8.29568  9.0575  60.0486  24.7436  8.86118  18.4201  2706.24  2678.26  1.42115
0  90  2922.29  49.7429  54.3102  3597.67  271.991  40.4191  114.1  156683  455.139  54.1273  8.39186  8.3458  62.1726  25.1294  8.80059  16.7628  2633.65  2602.24  1.37894
0  91  3386.06  41.8613  66.2995  3810.51  410.541  50.0212  130.341  156272  2860.8  58.3043  8.34873  8.98072  63.2557  26.2096  8.96666  16.5898  2647.43  2616.89  1.38906
0  92  3083.77  34.9568  61.7779  4224.83  354.274  50.2044  113.203  154725  2131.74  55.722  8.00672  8.87767  67.4033  27.0011  9.01044  17.2274  2628.8  2598.44  1.42463
0  93  3634.29  58.0258  71.1029  4047.18  436.993  53.7446  89.2458  160370  3707.93  60.3711  8.92485  9.36398  65.4821  27.9726  9.30796  15.6085  2704.64  2674.32  1.48587
0  94  4056.46  37.4953  88.1746  4400.08  387.539  46.7189  104.313  165967  2001.43  63.7803  8.21057  9.83394  67.6984  26.3028  9.13642  15.4005  2723.55  2691.87  1.37216
0  95  3450.53  44.6734  73.435  4325.44  341.947  56.563  119.481  161146  3141.92  58.8245  8.53123  9.35706  67.726  25.4511  9.05527  15.7218  2693.45  2662.9  1.53399
0  96  4386.16  49.8665  82.3832  4342.47  333.295  49.5945  132.361  171074  1.09162  66.326  8.66803  9.73357  68.2566  26.6811  9.25075  18.4005  2760.89  2727.56  1.44124
0  97  3334.82  46.6716  78.8634  4653.69  442.746  42.4491  90.934  161060  148.304  57.8514  8.7315  9.84854  70.1193  27.1269  8.9221  16.7706  2683.19  2652.06  1.63444
0  98  4308.82  62.6564  70.2866  4976.86  421.786  45.6319  152.888  167631  101.713  65.761  9.20485  9.09037  72.8252  27.6986  8.95632  18.9571  2738.36  2704.36  1.69705
0  99  2958.12  22.3143  80.292  5069.06  443.469  44.8316  127.257  155909  124.757  54.5087  8.13943  9.55033  73.2934  27.4749  8.88783  18.0724  2624.49  2593.52  1.40801
0  100  4223.29  49.5524  79.7751  4962.86  353.968  69.9866  111.269  167059  3227.06  65.1154  8.66024  9.59176  72.8321  28.2114  9.52597  18.0096  2763.51  2732.12  1.47757
0  101  3277.7  28.938  94.052  5274.29  550.257  42.948  150.821  151477  11690.3  57.3535  8.14324  10.2463  74.1113  27.8557  8.9472  18.0424  2698.8  2671.02  1.64198
0  102  4590.72  41.9967  136.355  5177.03  428.875  65.5265  151.926  170280  11549.5  67.8336  8.44256  12.0342  74.4159  29.7543  9.53011  19.3003  2866.11  2836.66  1.54994
0  103  3261.97  34.8067  70.3674  5894.3  503.946  51.8767  202.768  150348  11851.1  57.2341  8.62053  9.14247  78.8192  29.2328  9.10844  20.9198  2716.65  2689.62  1.34944
0  104  4238.25  49.4336  156.464  5943.44  504.19  50.1864  146.274  167384  16585.1  65.2132  8.95207  12.7492  79.7592  30.836  9.42447  21.1279  2917.77  2890.51  1.52693
0  105  1700.43  26.2472  73.2265  7241.29  657.056  45.7688  132.27  125321  15263.9  41.4408  7.90698  9.41025  87.3123  31.0601  9.16042  20.146  2522.44  2499.77  1.4243
0  106  3495.15  35.8608  246.746  7713.04  501.799  52.8474  203.884  156678  15295.6  59.2495  8.45684  15.8167  90.9268  31.257  9.34024  23.7899  2820.17  2793.95  1.51351
0  107  2629.3  22.3962  192.949  7977.09  657.128  54.315  236.644  150736  13342.1  51.4378  8.19426  14.1243  92.0998  33.0805  9.50549  24.2743  2761.45  2735.05  1.4959
0  108  3157.98  51.6784  323.037  7866.23  677.186  58.7958  230.234  170511  17574.8  56.3746  8.99003  18.1371  91.8361  34.3234  9.84885  25.0954  2971.84  2944.33  1.63349
0  109  2324.49  37.8588  204.809  9140.22  717.541  58.9209  175.774  179477  1985.14  48.3502  8.34125  14.7014  98.8221  35.057  9.9492  24.6222  2906.66  2874.73  1.66411
0  110  3622.14  47.9981  559.493  11590.8  711.348  82.2177  278.337  221208  1878.43  60.3513  9.09633  23.8087  111.61  39.387  10.5833  29.9949  3259.07  3223.26  1.58602
0  111  2012.38  51.7914  612.452  16058.6  1095.48  68.1382  415.631  207496  1312.71  45.0124  8.88063  25.1019  130.385  42.221  11.0219  33.3992  3125.63  3090.37  1.72299
0  112  3162.28  50.9977  923.485  13096.9  882.673  89.2838  466.911  246708  4772.57  56.709  9.71662  30.8854  119.222  44.0322  12.5188  35.8202  3480.96  3444.1  1.73014
0  113  2065.69  72.6217  1097.51  8325.64  506.867  41.4339  425.411  227746  5642.62  45.7096  10.7298  34.0532  95.5725  36.2744  11.5625  32.3786  3338.3  3302.94  1.54413
0  114  1303.84  41.8299  257.183  2206.41  252.646  56.3922  157.618  185246  892.474  36.5175  8.73454  16.473  51.0467  26.848  9.61597  20.3759  2956.12  2923.43  1.35978
0  115  1734.53  45.2384  149.421  543.697  226.647  69.9357  284.935  217402  631.73  42.0987  8.57021  12.3898  28.1372  25.5521  10.0435  21.9005  3210.14  3173.1  1.67037
0  116  977.974  23.548  45.0388  171.582  233.609  49.1941  130.73  147736  15737.4  31.3807  8.17814  8.42698  19.0453  23.786  9.20831  15.756  2761.46  2736.08  1.33401
0  117  2642.5  38.6801  78.0767  212.698  223.136  63.4866  137.762  193880  11790.4  51.538  8.75926  9.5936  21.1407  24.9676  9.46284  17.5486  3105.56  3073.71  1.6837
0  118  2612.97  37.3397  75.1757  175.863  229.246  59.4075  211.131  182839  19192.4  51.3914  8.57744  9.61378  18.9302  24.9405  9.61225  18.7648  3093.02  3064.63  1.37462
0  119  2737.56  35.2878  68.5126  175.367  196.032  61.7904  223.011  185174  20371.3  52.4249  8.3602  9.37687  19.1675  23.4011  9.5612  19.3898  3104.21  3075.78  1.60933
0  120  2989  41.4732  65.5101  220.112  174.867  57.6793  170.301  191542  18068.5  54.8941  8.51767  9.27445  20.6318  24.4783  9.76796  18.1226  3158.76  3129.8  1.73877
0  121  2998.25  54.1392  71.3871  253.802  287.047  65.9309  299.98  188614  22147.4  54.902  8.97169  9.34018  20.4935  24.6651  9.63167  20.7824  3175.42  3147.44  1.81801
0  122  2801.02  45.8704  75.6257  192.733  158.056  69.7964  190.383  186217  23584.7  53.0813  9.02318  9.64152  19.5639  24.6292  10.4315  18.1102  3169.09  3139.36  1.61519
0  123  2908.73  41.5285  66.2102  136.13  242.299  63.6884  223.427  190593  21786.8  54.0742  8.65384  9.07277  18.0234  24.2109  9.99776  19.5959  3184.28  3155.41  1.6192
0  124  2647.66  39.9767  65.3874  143.773  256.103  72.2081  231.087  187658  22793.4  51.7905  8.56762  9.01916  18.4434  25.0826  10.009  19.4401  3170.6  3142.87  1.73119
0  125  2686.25  45.5827  83.7075  197.022  242.919  52.2028  232.143  184460  25482.9  51.9995  8.79055  9.76313  20.1985  25.2974  9.48826  19.9972  3177.76  3150.8  1.64007
0  126  2405.33  42.7014  55.9769  153.266  275.483  51.4871  172.217  183493  22192.2  49.2737  8.7603  8.98631  18.1307  24.2278  9.72561  17.5449  3156.42  3128.89  1.72647
0  127  2447.14  35.2474  56.9145  126.312  181.171  68.7367  191.892  186854  22451.6  49.5943  8.55873  9.12989  18.2242  25.1992  10.2416  18.8661  3174.89  3147.05  1.48399
0  128  2435.91  42.49  66.3845  159.874  212.993  63.4552  183.398  186980  22557.5  49.5397  8.55615  9.05655  19.6262  24.8816  9.98524  18.788  3169.05  3141.04  1.63474
0  129  2281.05  39.2898  71.3114  146.584  233.916  53.1354  210.095  188775  22129.1  48.0921  8.62465  9.28279  19.2428  25.7509  9.42828  19.4876  3176.5  3148.36  1.66556
0  130  2436.93  49.7689  56.9744  109.692  231.958  64.4195  241.97  200209  21010.3  49.5572  8.9011  8.73173  18.2251  26.8461  9.73064  20.3407  3264.27  3234.56  1.53188
0  131  2232.93  45.0613  52.0728  328.589  301.317  75.8278  245.282  204300  10214.8  47.5863  9.03174  8.58382  21.4702  25.1249  9.85682  18.7833  3210.55  3178.5  2.00326
0  132  2315.82  56.5232  62.3954  201.521  265.087  58.3602  233.238  203790  13922  48.4856  9.23447  8.69968  21.3235  27.9892  9.95635  20.7554  3234.72  3203.42  1.69573
0  133  2412.74  46.9952  69.1103  203.285  318.1  69.7443  218.129  202554  10791.6  49.2877  8.64784  8.99913  21.5505  28.3471  9.80509  20.3531  3211.35  3179.94  1.72646
0  134  1844.33  41.0197  68.4293  159.763  277.37  46.3785  167.718  178644  8367.2  43.1309  8.53525  8.99762  19.7628  25.7189  9.62371  18.5643  2977  2947.61  1.57529
0  135  634.353  27.5067  30.9412  275.598  293.767  44.5245  220.867  138214  82.1582  25.3709  7.92127  8.03815  19.5367  22.1685  9.06635  17.738  2540.68  2512.44  1.54011
0  136  3491.35  44.8432  69.6943  180.4  296.298  68.6859  203.476  212469  175.464  59.4149  9.20547  9.28198  21.1274  26.7113  9.90352  20.0848  3193.3  3156.19  2.06521
0  137  5109.36  57.1004  169.747  550.216  213.265  66.8706  253.405  271501  1701.85  71.9883  10.4087  13.5434  30.7307  30.1317  10.2307  22.9148  3608.47  3563.65  2.24179
0  138  5163.69  70.0138  566.518  9150.98  566.01  93.542  534.14  313915  151.55  72.1379  11.2146  24.5449  100.747  41.3446  12.8483  35.9771  3905.34  3854.5  2.12695
0  139  3191.25  46.1697  525.567  13367.9  818.769  82.0105  533.653  290715  125.107  56.8027  9.6542  24.1439  121.051  45.7664  12.6366  38.3786  3763.74  3720.43  1.81769
0  140  1756.8  43.191  398.193  13493.6  1110.3  78.4942  580.492  265131  418.182  42.3472  9.17075  20.6129  121.888  48.8977  12.8238  39.0487  3584.55  3544.58  1.73011
0  141  1358.63  52.5979  375.349  12339.9  1006.42  95.763  417.524  237948  14958.7  37.067  9.22267  19.5606  116.665  47.4255  12.4668  35.9288  3505.15  3471.3  1.7346
0  142  1233.99  53.2759  128.252  9383.94  838.914  78.9575  441.597  240683  3114.23  35.3233  9.11002  12.1172  101.833  42.4168  11.6413  33.9855  3445.53  3409.04  1.76912
0  143  1091.26  41.162  195.046  8305.35  853.951  82.4802  442.693  241357  1251.96  33.1951  8.55662  14.0835  95.6739  41.4117  10.931  32.6217  3425.39  3388.61  1.76287
0  144  1306.07  34.9299  139.431  8181.6  699.523  79.6783  349.051  235378  8356.35  36.2819  8.38037  12.3313  95.6373  41.3261  11.61  32.1802  3450.45  3415.29  1.41514
0  145  924.78  48.0995  124.989  8274.42  803.483  54.1593  484.958  227836  926.47  30.5987  8.85956  11.9802  95.1937  39.3153  10.0994  32.8735  3327.12  3290.1  1.61666
0  146  1586.68  42.7414  148.829  8073.59  796.484  67.9242  486.28  247675  481.914  40.0444  9.05988  12.9196  94.8  41.0256  10.6625  33.9297  3482.23  3442.11  1.82263
