row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  0  2555.85  60.8363  604.625  9900.39  1455.06  70.8725  296.698  240272  17270.3  50.75  9.42445  24.7817  104.196  49.048  10.5109  30.6458  3318.62  3273.12  8.45415
0  1  2656.57  48.4516  642.327  9727.49  1395.89  80.4465  289.227  219675  111.23  51.7784  9.46216  25.7741  103.091  47.0266  10.8267  29.9686  3271.37  3229.41  1.88434
0  2  2020.85  74.2231  729.847  10485.3  1480.88  94.8085  349.8  222106  95.831  45.2412  10.0512  27.2521  107.342  49.6725  11.7732  32.6911  3303.72  3262.13  1.80386
0  3  2531.41  65.9265  602.044  9444.62  1209.48  58.0476  318.302  236552  399.925  50.8936  10.5226  25.1957  101.714  46.7919  11.2067  31.1152  3425.04  3383.08  1.59041
0  4  2495.02  47.7789  414.124  4154.21  587.998  90.8089  252.165  239805  566.234  50.2404  9.5709  20.9584  69.824  38.438  11.3081  27.25  3472.84  3436.48  1.50684
0  5  1557.48  40.7881  85.3314  635.489  289.228  61.1234  236.939  202247  11405.1  39.6674  8.8239  9.65435  30.1399  26.2219  9.69967  20.9593  3262.71  3231.96  1.62695
0  6  1606.18  36.1677  57.8449  197.145  247.834  83.0532  189.069  206179  2205.22  40.2652  8.70512  8.88443  21.1642  25.0726  10.1666  18.9773  3222.57  3188.9  1.65939
0  7  1656.58  37.0159  68.162  228.484  268.502  67.8528  189.257  201238  4603.9  40.9867  8.59228  9.4398  20.9618  25.8935  10.0415  18.8647  3201.63  3168.99  1.48768
0  8  2584.63  39.5899  66.9326  232.393  231.467  56.1917  206.587  206903  840.679  51.1123  8.76735  9.30569  21.2908  24.1541  9.8358  19.2691  3209.34  3175.19  1.79629
0  9  2840.15  55.7089  611.199  2778.35  363.887  62.8261  254.098  224986  268.869  53.4695  9.44237  24.9713  57.147  31.2581  9.76416  24.5206  3311.89  3271.39  1.83518
0  10  3177.93  43.7778  241.276  1652.34  298.646  73.8414  167.893  222389  73.3562  56.5051  8.80779  15.8505  45.6594  30.0699  10.133  21.2874  3286.8  3245.43  1.65277
0  11  3174.03  53.0088  467.982  7493.81  1010.01  57.4347  295.459  236453  14.2714  56.4915  9.49662  22.1595  91.1199  43.5155  10.558  29.2948  3384.89  3345.24  1.63625
0  12  2127.44  48.7516  691.58  9519.02  1293.84  75.6946  326.038  215111  14.4499  46.3213  9.13884  26.527  102.46  47.3312  10.4169  31.7504  3260.85  3223.18  1.43811
0  13  1507.68  43.5983  763.01  9478.32  1558.73  98.1876  287.724  207079  172.347  39.1187  8.73961  27.838  101.459  48.4831  10.8839  29.578  3185.22  3151.38  1.5588
0  14  1421.01  51.7956  578.481  8217.73  1003.15  80.2022  309.948  177141  11096.7  37.9613  9.08325  24.299  95.0835  42.7098  10.8535  28.9135  3059.42  3030.67  1.18887
0  15  1224.75  49.9852  667.959  8067.31  1239.72  70.8184  180.56  180612  4506.16  35.3705  9.33658  26.582  93.3581  42.4169  11.462  25.397  3025.74  2995.98  1.59716
0  16  1409.79  41.6643  590.153  8372.44  1134.17  74.5257  272.796  177351  2585.33  37.7398  8.65349  24.516  95.6384  42.3853  10.7454  28.9844  2992.87  2962.53  1.41388
0  17  1406.65  50.0332  648.922  8226.6  992.359  52.8552  299.555  171724  1705.06  37.7494  9.36999  25.822  94.7779  41.1987  10.0761  28.4736  2928.81  2898.54  1.09722
0  18  1543.08  32.4843  738.594  10075  1272.8  57.1455  392.398  165510  10974.6  39.5599  8.64652  27.544  104.372  44.2272  10.2169  31.6072  2952.32  2924.83  1.46371
0  19  1652.07  55.949  868.993  9018.71  1084.39  75.9037  259.739  177409  5594.56  40.9225  9.69547  29.7946  99.0178  42.3184  11.0807  28.9444  3034.26  3004.75  1.31324
0  20  1295.56  63.8619  1002.17  11163.4  1186.63  92.6894  273.103  169011  4980.13  36.2586  9.90527  31.9274  109.342  43.2027  11.2008  28.9014  2932.82  2901.55  1.36534
0  21  1425.17  109.377  1660.98  13232.9  1550.35  84.0912  424.74  169889  6503.96  38.0621  12.1225  41.1486  118.929  47.2155  11.183  33.5752  2935.76  2906.97  1.42626
0  22  1190.74  61.9792  1572.7  12640.3  1456.18  65.3731  279.794  173630  248.516  34.8477  10.0961  40.2297  116.047  45.3946  11.6732  30.6705  2914.46  2883.71  1.37807
0  23  1191.3  106.925  1873.29  12957.8  1390.65  73.8789  368.224  162402  8580.78  34.9359  12.7317  43.8629  117.767  45.6064  11.7181  32.4237  2903.14  2875.73  1.41473
0  24  1146.53  126.023  1680.75  13025.2  1436.8  86.5548  431.867  168022  2098.67  34.2472  12.819  41.4157  117.964  46.0516  11.1085  32.7768  2892.16  2862.41  1.46879
0  25  1150.31  122.09  1840.05  12974.8  1381.18  58.6667  495.279  171018  2401.52  34.2327  12.6375  43.3019  117.528  44.268  10.7903  34.3217  2899.52  2869.55  1.53072
0  26  1231.86  156.095  2148.56  12069.5  1204.97  65.5438  373.027  171372  1465.71  35.5759  14.4214  46.9211  113.701  42.6591  11.5232  32.3537  2910.55  2880.45  1.37382
0  27  1269.17  229.654  2912.8  12352.8  1010.03  62.9538  399.861  170605  8288.49  36.0136  16.7259  54.3484  115.247  40.8175  11.7154  33.6789  2952.73  2924.38  1.49137
0  28  1005.52  237.285  2730.33  13915.7  1511.32  81.8063  479.892  171090  7.55564  32.2837  17.4901  52.8924  122  46.4597  11.734  35.6842  2905.65  2873.83  1.30039
0  29  1076.61  233.595  3019.08  14711.4  1412.96  80.0885  497.299  168426  2270.52  33.3708  17.164  55.4662  125.153  45.3242  11.9322  35.5524  2901.59  2872.01  1.35377
0  30  904.112  324.255  3109.94  14874.5  1347.12  72.6862  392.341  164993  1238.68  30.6166  19.5995  56.1587  125.774  45.315  11.0118  33.7135  2843.95  2812.67  1.36825
0  31  1003  297.85  3239.62  14230  1391.46  104.281  514.906  159834  5564.73  32.2299  18.9329  57.2718  123.085  45.3083  11.3893  34.7537  2851.96  2822.43  1.25475
0  32  1077.2  313.027  3201.83  14558  1553.48  86.6618  426.756  164788  631.228  33.3548  19.3784  56.9142  124.053  45.6111  11.6422  33.382  2847.62  2818.06  1.492
0  33  1026.8  325.206  3411.95  14608.4  1555.92  82.2416  443.304  155563  8547.47  32.5635  19.5869  58.725  123.824  44.937  11.1547  32.4086  2833.8  2807.07  1.50709
0  34  1134.94  302.009  3172.64  14358.8  1527.66  66.2967  398.135  161231  3104.98  34.4452  19.4595  56.7902  123.078  45.2929  10.8449  32.0212  2847.63  2818.79  1.49501
0  35  1081.99  267.431  3070.63  14178.9  1454.23  88.356  340.949  163188  546.47  33.3786  17.9403  55.8014  122.556  45.348  11.6164  31.5235  2834.83  2805.15  1.3564
0  36  1030.19  294.87  3050.59  14200.7  1508.85  68.9567  442.624  164154  374.829  32.6714  18.916  55.7417  122.658  45.6062  11.0525  33.1046  2832.6  2802.07  1.44025
0  37  1198.33  187.509  2652.93  14201.3  1411.49  61.5582  437.691  166009  12.5547  35.125  15.6997  52.044  122.867  45.1769  10.9256  33.6534  2846.74  2815.21  1.40371
0  38  1156.16  162.291  2188.12  13636.6  1371.29  67.5695  363.15  164281  3587.8  34.7619  14.6068  47.3046  120.603  45.5992  11.0239  32.3774  2861.38  2832.32  1.37749
0  39  1122.88  158.406  2362.87  12926.4  1404.74  71.9187  280.764  163556  58.3351  34.0074  14.7016  49.2104  117.263  44.5707  12.2015  30.9576  2830.07  2800.4  1.31325
0  40  1182.53  134.844  2265.25  13609.6  1452.87  70.5293  397.222  160184  5128.77  34.746  13.3667  47.8212  120.199  45.1786  11.363  32.7932  2823.45  2795.23  1.48746
