row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  0  2987.48  40.1505  84.7242  3684.81  660.21  70.1106  243.636  243092  4.62846  54.9254  8.47564  10.2221  64.4296  35.3956  10.2823  23.7575  3338.02  3294.11  1.74855
0  1  2963.99  26.6156  101.297  3687.08  541.814  61.9732  199.684  235695  0.406163  54.5933  8.07196  10.5949  64.8273  34.225  9.86463  23.2043  3290.25  3252.06  1.70977
0  2  3547.44  43.2608  142.783  3827.41  442.049  71.2998  257.723  255760  19.0843  59.7466  8.89916  12.174  65.543  33.5963  9.84465  24.0155  3430.19  3389.03  1.51025
0  3  3999.01  41.5623  223.173  3058.35  413.892  81.6624  222.247  271637  853.716  63.3947  9.06273  15.1433  60.2049  34.2691  10.7779  24.2963  3543.42  3502.32  1.87672
0  4  3255.75  32.8603  333.998  2030.84  353.085  55.0844  216.532  203466  28437.3  57.3337  8.57799  18.8591  48.887  30.2702  9.71382  21.214  3264.76  3235.59  1.53672
0  5  3532.28  41.4585  1038.75  5120.07  467.669  71.4604  330.782  235360  20514.4  59.6444  9.19841  32.8269  75.9054  35.0684  11.5787  28.0595  3430.11  3396.54  1.6398
0  6  1190.05  57.8451  889.332  3891.69  421.5  56.8471  166.724  115282  39381.3  34.7143  9.33985  29.9906  65.222  28.1783  9.48413  19.7025  2644.35  2629.11  1.39429
0  7  1771.47  25.3375  59.8135  393.675  204.01  50.4296  86.3521  99016.3  42115.2  42.2138  7.98845  8.63736  21.7936  18.4014  9.12165  12.2293  2517.96  2505.61  1.28876
0  8  1676.35  28.638  55.7556  90.172  123.795  35.2309  146.335  103281  42283.1  41.0748  7.93564  8.59288  13.3912  17.9727  8.96126  14.618  2564.38  2551.23  1.1954
0  9  1197.13  18.6295  35.7804  113.614  111.9  46.1846  94.7855  68619.6  47201.1  34.8086  7.84664  8.1976  12.483  14.9548  8.98545  11.5519  2287.7  2281.85  1.26865
0  10  1392.07  16.92  39.0738  115.757  122.665  39.9654  128.774  62703.3  51112.6  37.5302  7.91014  8.26983  11.7457  13.3026  8.8947  12.0708  2263.12  2259.8  1.29033
0  11  1128  7.60528  25.8706  84.6385  76.8943  28.0245  74.8237  51480.7  37831.1  33.7017  7.71143  7.86803  10.5506  11.1047  8.70685  10.4337  1988.96  1984.88  0.988383
0  12  1969.65  19.0328  36.7346  111.438  121.521  33.3453  85.4576  79041.9  46701  44.5001  7.89379  8.26932  12.1568  15.3837  8.91591  11.2872  2361.15  2353.41  1.29663
0  13  3369.22  19.9348  38.7889  86.6912  154.895  48.4505  105.001  112163  40528.3  58.1708  7.92906  8.24692  14.5701  18.4689  9.13199  14.1247  2593.34  2578.48  1.44958
0  14  2846.57  20.8445  50.0661  117.311  205.067  52.778  120.427  119232  34687.9  53.4979  7.88374  8.69543  14.2818  18.6476  9.23464  13.9929  2613.26  2596.31  1.58475
0  15  2460.45  28.9346  27.5585  117.248  148.582  39.5746  128.884  90462.4  36439.5  49.7062  7.97985  7.882  13.4615  14.9874  8.90743  13.3073  2355.03  2342.87  1.35641
0  16  2978.47  23.9981  58.6552  67.9074  154.241  43.7136  163.223  106320  36924.6  54.7019  7.95202  8.49745  12.6974  17.9725  9.00889  15.3713  2509.3  2494.41  1.43979
0  17  3571.75  31.472  42.7312  123.336  203.762  45.475  114.15  105519  31984.5  59.8501  8.23998  8.18721  13.7836  18.4523  9.2721  12.8342  2455.14  2439.53  1.65368
0  18  4335.19  33.0133  62.2056  187.175  228.57  60.4654  145.891  156704  19423.2  65.9607  8.43671  9.00757  17.4859  20.8703  9.33226  15.2001  2800.96  2775.51  1.76013
0  19  4402.75  30.52  164.503  1002.95  301.226  52.0764  190.327  153736  28582  66.46  8.3101  13.0559  34.3803  23.3749  9.32221  18.1043  2865.23  2842.3  1.69736
0  20  4011.14  33.1238  140.381  2184.1  505.663  59.0248  217.037  189631  16969.5  63.4747  8.30587  12.1591  50.1501  29.1152  9.33973  21.0161  3057.69  3028.59  2.00265
0  21  3601.76  38.429  339.175  2607.75  451.592  55.8504  180.504  160663  24480.1  60.241  8.91448  18.5361  54.244  28.1359  9.54704  20.1564  2890.67  2866.3  1.49412
0  22  4013.18  47.7143  502.539  5880.34  649.75  61.0332  328.525  223142  10864.4  63.5297  8.90875  22.6031  79.8457  33.6859  9.86578  26.1391  3299.05  3263.31  1.95573
0  23  3772.17  42.9869  191.426  7168.59  951.068  65.9788  360.562  218809  19409.9  61.5648  8.8559  14.2099  88.5979  40.8356  9.60933  28.1508  3333.15  3301.8  1.84108
0  24  3086.04  35.8961  117.581  5643.47  753.802  70.5856  361.178  188022  44972  55.7357  8.69479  11.5951  79.0392  38.8239  10.5147  27.9291  3319.65  3296.28  1.66199
0  25  855.314  13.0068  54.528  6911.3  895.873  42.9348  303.082  109643  28062.5  29.4515  7.84508  8.41245  85.8234  35.2923  9.46555  24.9606  2525.56  2508.78  1.48352
0  26  2054.87  25.4138  88.3055  7497.06  823.448  79.7216  405.922  210816  13789.3  45.4346  8.06992  10.3994  90.3012  39.233  10.6548  29.0367  3230.11  3198.11  1.61603
0  27  901.484  32.9178  130.224  9976.34  1108.14  75.8327  325.725  155611  12302.2  30.2817  7.93168  11.8165  102.911  39.5689  10.222  27.4166  2778.56  2751.79  1.68031
0  28  1813.4  29.5172  141.782  4552.79  672.491  64.4818  282.457  204324  22776.6  42.7249  8.32649  12.0307  71.7628  37.2133  10.1523  25.8856  3261.57  3232.14  1.67278
0  29  556.766  21.3327  28.4377  279.556  225.994  48.7196  176.385  80429.8  43934.3  23.9229  7.87818  8.21505  18.944  18.7875  9.18946  15.5621  2402.38  2394.13  1.328
0  30  2863.11  29.0011  85.4774  129.993  237.217  53.4027  206.772  216363  12950.3  53.6911  8.39999  9.61655  19.8766  27.1313  9.54265  20.1346  3290.85  3257.56  1.83306
0  31  2510.34  28.104  57.1582  194.814  276.437  66.5556  204.585  188685  27617.5  50.3175  8.378  8.57221  19.0283  23.4095  9.78049  18.3749  3167.27  3139.95  1.83348
