row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
0  33  1667.65  43.7465  112.452  4474.57  340.202  59.9954  258.356  99071.9  63669.8  40.9753  8.45527  11.017  70.0412  26.7946  9.54793  23.7998  2751.19  2744.37  1.44687
0  34  1674.38  41.6538  298.414  7133.57  603.343  89.9467  297.836  100633  62635.4  41.1134  8.61197  17.4779  87.4878  32.3595  10.7221  25.9949  2743.97  2736.21  1.57567
0  35  1355.5  45.2888  172.371  5415.37  462.128  39.3639  309.602  92335.7  58266.3  36.9441  8.39498  13.4684  76.6421  28.0049  9.30847  25.8362  2633.23  2626.19  1.46768
0  36  1546.51  41.5699  257.689  7888.83  634.536  51.4916  378.636  98364.2  60415.6  39.4661  8.44218  16.464  91.9468  32.2458  10.1719  28.6298  2693.22  2685.63  1.45381
0  37  2145.15  49.3415  383.446  8055.97  668.425  46.7047  277.302  113722  62321.5  46.5112  8.98596  20.0898  92.8442  32.9984  9.8272  26.6676  2839.88  2830.53  1.87221
0  38  1659.78  51.4002  297.015  4221.38  423.375  66.6934  282.783  109827  62392.2  41.0021  8.93901  17.4049  67.8162  28.2929  9.82343  23.192  2803.84  2794.6  1.6927
0  39  1071.96  38.6582  95.3505  1298.61  255.079  46.1263  152.929  90133.2  54000.3  33.1268  8.27293  10.3019  38.7749  22.316  9.1538  17.2759  2555.99  2547.92  1.34458
0  40  1958.08  31.7806  169.653  5098.65  502.747  52.3628  340.628  96620.2  63743.9  44.3766  8.26297  13.5079  73.6892  27.3539  9.5452  24.683  2721.47  2714.59  1.64384
0  41  1753.89  42.1153  237.632  5875.31  449.66  46.6329  341.082  103366  59837.9  42.0195  8.85905  15.5504  79.9738  29.2443  9.38943  26.68  2740.29  2731.62  1.75987
0  42  1738.16  36.1073  448.109  8906.06  585.398  65.3642  330.703  97142.8  64241.6  41.8539  8.4486  21.5008  97.4053  32.6039  9.73624  27.3987  2727.83  2720.86  1.36248
0  43  1325.63  33.807  441.619  8864.29  603.038  74.1987  362.267  93678.9  58799.4  36.5584  8.42139  21.1237  97.2338  32.0727  10.0504  28.2378  2648.11  2640.89  1.41731
0  44  1396.2  42.9061  449.608  9039.62  756.248  76.6365  402.877  89260.4  63598.1  37.597  8.6887  21.4576  97.4831  32.5924  10.3405  27.4337  2636.21  2630.63  1.52702
0  45  1665.29  39.0274  355.608  8537.1  628.381  81.0556  383.546  99036.8  59629.8  40.9877  8.32821  18.972  94.7442  30.5544  10.0617  26.9061  2685.02  2677.16  1.76758
0  46  1871.78  30.2075  338.451  8130.23  575.785  52.4708  301.767  106705  59482.3  43.4258  8.34227  18.7873  93.0291  30.7723  9.80904  26.7489  2755.17  2745.88  1.62461
0  47  1698.4  27.9246  231.087  7842.65  509.368  71.0373  296.194  96541.8  58061.5  41.3624  8.19569  15.387  91.575  30.2895  9.79071  26.2694  2666.17  2658.35  1.36849
0  48  1778.82  40.8387  242.872  7587.4  616.563  53.8696  372.708  104457  56251.5  42.312  8.2672  15.7943  89.9279  31.5326  9.80758  27.307  2714.74  2705.18  1.61367
0  49  1865.85  43.0754  227.711  6564.27  448.516  54.9132  314.635  100236  63288.3  43.3618  8.60004  15.2674  83.816  29.3618  9.62722  25.1345  2745.7  2737.89  1.58152
0  50  1794.43  43.6946  165.65  7638.17  705.539  58.2735  325.416  106070  61424.1  42.526  8.46362  13.1399  90.5646  33.6111  9.76738  27.3159  2783.08  2774.55  1.5778
0  51  1601.23  42.7315  118.776  7605.97  791.553  48.7207  281.512  105657  58250.7  40.1675  8.21319  11.476  90.2645  35.5698  9.5827  26.014  2750.04  2740.55  1.43036
0  52  2212.46  32.5138  160.603  5701.56  467.823  59.225  279.984  111358  68488.1  47.4236  8.27114  13.2673  79.1176  30.9326  9.63612  25.8835  2868.53  2860.26  1.61047
0  53  2020.83  38.6114  200.464  7124.88  591.398  73.2149  291.875  110871  64454  45.0774  8.71394  14.3785  87.3927  31.3435  10.5875  26.3704  2835.01  2826.25  1.51014
0  54  1744.31  42.2539  271.81  7865.88  585.793  82.4516  349.582  111230  57747.9  41.9551  8.61421  16.7293  91.8201  32.1021  10.3347  27.8046  2789.31  2778.73  1.40673
0  55  1580.9  34.6462  235.803  7685.85  421.256  82.6511  264.737  102009  57436.1  39.9687  8.07609  15.5777  90.9772  30.4785  10.5968  25.4425  2711.21  2702.21  1.41004
0  56  1432.65  37.1726  285.915  7930.4  569.228  71.1631  332.281  104162  48869.3  37.9983  8.43064  17.0877  91.9557  31.148  9.86086  26.421  2652.12  2641.1  1.38438
0  57  1286.95  52.644  300.057  8419.67  460.679  63.1887  321.7  99391.4  47485.3  36.0903  8.5109  17.5486  94.662  29.1765  9.65842  26.7554  2596.02  2585.3  1.48344
0  58  1665.18  35.7222  435.404  9482.82  552.749  51.7316  378.113  97352.3  56901  40.9501  8.28343  21.2389  100.629  31.5206  9.8635  29.996  2671.68  2663.57  1.42018
0  59  1923.34  41.039  299.991  9509.97  606.096  69.1713  427.811  107216  53624.8  44.0495  8.48634  17.526  100.444  32.8383  9.71149  28.8897  2715.03  2704.21  1.44661
0  60  2071.85  47.4699  225.485  6143.25  440.591  54.4156  339.93  107869  66772.9  45.6594  8.66854  15.1341  81.3772  28.7364  9.73161  26.5099  2842.74  2834.41  1.63204
0  61  1957.85  37.1387  139.07  3286.66  345.887  56.567  274.835  94788.5  74523.6  44.3934  8.16903  12.1054  60.2276  26.0438  9.6262  22.807  2784.69  2779.98  1.45717
0  62  2065.78  32.1453  318.125  3385.96  291.856  65.2525  205.577  87484  75664.7  45.6714  8.34404  18.1108  60.9911  26.2889  9.71655  20.731  2719.18  2715.78  1.33824
0  63  1814.77  36.9352  304.146  3228.88  346.992  56.8722  260.397  85431.7  70793.4  42.7363  8.36152  17.6401  59.4472  24.5017  9.42572  22.1832  2668.41  2664.82  1.44338
0  64  1968.79  25.5692  197.866  1602.01  208.615  65.8581  222.184  73989  77640  44.5044  8.15423  14.3179  43.1047  21.6008  9.47766  19.4748  2631.21  2631.09  1.45057
0  65  1367.22  32.4049  41.7526  205.065  160.407  31.158  105.162  56700.3  65093.6  37.1562  7.93169  8.48842  17.2554  17.1447  8.84996  13.386  2336.99  2338.04  1.32278
0  66  1577.93  24.8629  43.6587  243.814  193.799  45.864  145.413  67839.5  58507.1  39.9157  8.1989  8.22236  18.4896  17.7113  9.39124  14.9525  2409.41  2406.92  1.44551
0  67  1687.38  38.9016  55.5939  710.992  198.503  48.4765  134.267  68473.8  58445.1  41.2879  8.47435  8.77134  29.1173  18.2061  9.27094  15.618  2409.49  2406.85  1.3921
0  68  1885.18  42.992  85.2154  1211.81  201.444  65.3646  136.741  82674.9  57793.1  43.6011  8.75345  9.9971  37.9858  21.7518  9.5061  17.0101  2558.1  2552.81  1.51176
0  69  1636.54  27.0388  66.8299  1145.77  133.921  47.3356  134.226  74943.1  49608.8  40.6184  8.16415  9.1027  36.712  19.5828  9.04433  15.1925  2392.7  2386.59  1.3747
0  70  2008.16  37.2228  110.128  2010.1  303.785  54.0631  252.002  98713.2  49988.9  45.0323  8.32953  10.8323  47.6571  22.9931  9.13489  21.2303  2615.71  2605.76  1.7466
0  71  1884.15  44.7376  164.863  3351.81  286.699  58.7871  253.928  95525.1  52284  43.6122  8.79293  13.0571  60.7561  24.7003  9.32585  22.3557  2619.92  2610.63  1.61124
0  72  2350.69  57.2226  298.001  5447.42  455.808  67.1673  398.76  107643  64304.3  48.613  8.83995  17.6762  77.1444  29.1097  10.5271  28.248  2830.68  2822.27  1.5745
